epoch,loss,loss_val
1,0.3588350713253021,0.9926082491874695
2,0.0763549655675888,0.18430785834789276
3,0.11089339852333069,0.01287725567817688
4,0.035418663173913956,0.08988793194293976
5,0.06464113295078278,0.24751758575439453
6,0.0501960925757885,0.19278204441070557
7,0.021205225959420204,0.06478619575500488
8,0.030013257637619972,0.024321837350726128
9,0.0249723419547081,0.008214135654270649
10,0.01222635805606842,0.005813016090542078
11,0.021744105964899063,0.03381100296974182
12,0.017317237332463264,0.02548086643218994
13,0.004455702379345894,0.005437161307781935
14,0.0075212218798696995,0.014471800997853279
15,0.013416551984846592,0.02405650168657303
16,0.009164337068796158,0.014818638563156128
17,0.003892500652000308,0.006439417600631714
18,0.004277700558304787,0.011527123861014843
19,0.005675698630511761,0.018496042117476463
20,0.005417635664343834,0.01818171516060829
21,0.005220165476202965,0.013234646990895271
22,0.0045111398212611675,0.006375959608703852
23,0.0028559500351548195,0.0013153741601854563
24,0.002648718422278762,0.0037092671263962984
25,0.004360564518719912,0.01163577102124691
26,0.0048258304595947266,0.015337459743022919
27,0.00285003031603992,0.01110817864537239
28,0.0013937047915533185,0.005862742196768522
29,0.0022631832398474216,0.005260495003312826
30,0.003120164154097438,0.006235168315470219
31,0.002168963197618723,0.005208221729844809
32,0.0010815522400662303,0.004250013269484043
33,0.0012063801987096667,0.004938432481139898
34,0.001545714563690126,0.004988380707800388
35,0.0013783370377495885,0.003252968192100525
36,0.0012185059022158384,0.0014384742826223373
37,0.001165196648798883,0.000559930398594588
38,0.0009250522707588971,0.00033003740827552974
39,0.000848194700665772,0.0009747453150339425
40,0.0011075783986598253,0.0022580293007194996
41,0.0010824223281815648,0.002688995096832514
42,0.0006950809620320797,0.001949732773937285
43,0.00059968774439767,0.0013161184033378959
44,0.0007918066694401205,0.0011848985450342298
45,0.0007668444304727018,0.0010686659952625632
46,0.0006095528951846063,0.001166963018476963
47,0.0006064055487513542,0.0016438899328932166
48,0.0005974543746560812,0.001787101849913597
49,0.0005105225136503577,0.0013425471261143684
50,0.0005384606774896383,0.0009376229718327522
51,0.000581052212510258,0.0007881356286816299
52,0.0004606239090207964,0.0007219776744022965
53,0.0003688258584588766,0.0008830004371702671
54,0.0004332343232817948,0.0011620225850492716
55,0.0004592414479702711,0.001038109534420073
56,0.00039312223088927567,0.0005484001012519002
57,0.0003698859363794327,0.00022362300660461187
58,0.00037554482696577907,0.00021366184228099883
59,0.00036785771953873336,0.0003951416874770075
60,0.0003891394881065935,0.0006592829013243318
61,0.0003860571014229208,0.0007339690928347409
62,0.00032496204948984087,0.0005083118448965251
63,0.0003128629468847066,0.0002797982015181333
64,0.0003519074525684118,0.00022850143432151526
65,0.000337338715326041,0.00028479317552410066
66,0.00029637361876666546,0.0004635118821170181
67,0.0002946370223071426,0.0007026828825473785
68,0.00030235698795877397,0.0007725648465566337
69,0.00030299005447886884,0.0006421254947781563
70,0.0003015496185980737,0.00048203160986304283
71,0.0002818829962052405,0.00041668774792924523
72,0.0002711437118705362,0.0005013411282561719
73,0.0002890496689360589,0.0006388732581399381
74,0.0002889804309234023,0.0006188684492371976
