epoch,loss,loss_val
1,0.3876993954181671,1.0668824911117554
2,0.243361234664917,0.7210564017295837
3,0.12414242327213287,0.4153463840484619
4,0.039270494133234024,0.15448713302612305
5,0.037195175886154175,0.009964932687580585
6,0.0762823224067688,0.004226686432957649
7,0.05661206692457199,0.0035884403623640537
8,0.02561834082007408,0.009717288427054882
9,0.014689313247799873,0.04078766331076622
10,0.019843585789203644,0.08196579664945602
11,0.02696201205253601,0.10860923677682877
12,0.02841418981552124,0.11105536669492722
13,0.02400922402739525,0.09357449412345886
14,0.016914526000618935,0.0659865289926529
15,0.010673009790480137,0.03823462873697281
16,0.007457139436155558,0.017308037728071213
17,0.007261430844664574,0.0056542600505054
18,0.00839211605489254,0.0016409490490332246
19,0.008965476416051388,0.0018966732313856483
20,0.00817841850221157,0.0036576122511178255
21,0.006474815774708986,0.005618058145046234
22,0.004761996679008007,0.0073542543686926365
23,0.003577127819880843,0.0085197938606143
24,0.002892441349104047,0.008754375390708447
25,0.002474526409059763,0.00809216033667326
26,0.0022463726345449686,0.007111258804798126
27,0.0022913331631571054,0.006516100373119116
28,0.0026058799121528864,0.006518487818539143
29,0.00292860041372478,0.006577720399945974
30,0.002891857409849763,0.005882637109607458
31,0.0023766234517097473,0.004230638034641743
32,0.0016489826375618577,0.002275066217407584
33,0.0011473274789750576,0.001007620245218277
34,0.001130647026002407,0.0009861619910225272
35,0.0014882050454616547,0.0019324076129123569
36,0.0018500144360587,0.0029782482888549566
37,0.001887927413918078,0.0033260900527238846
38,0.0015476305270567536,0.0027737305499613285
39,0.0010420287726446986,0.0017321453196927905
40,0.0006579914479516447,0.0008297156891785562
41,0.0005524040898308158,0.0004688600020017475
42,0.0006774328649044037,0.0006374625372700393
43,0.0008578632259741426,0.0010378988226875663
44,0.000935275515075773,0.0013682468561455607
45,0.0008638437720946968,0.001519002835266292
46,0.0007049384876154363,0.0015697063645347953
47,0.0005550718051381409,0.0016502179205417633
48,0.0004766107304021716,0.0018094569677487016
49,0.00047407724196091294,0.00198326981626451
50,0.0005131878424435854,0.0020552207715809345
51,0.000553714984562248,0.0019433656707406044
52,0.0005705991061404347,0.0016498741460964084
53,0.0005569575005210936,0.0012544080382212996
54,0.0005178433493711054,0.000872179341968149
55,0.00046488657244481146,0.0006085562636144459
56,0.0004137989890296012,0.0005283696809783578
57,0.00038043729728087783,0.0006411338108591735
58,0.0003732241748366505,0.0008985634776763618
59,0.0003865000035148114,0.0012059545842930675
60,0.0004020269261673093,0.0014511259505525231
61,0.0004003319190815091,0.0015458748675882816
62,0.000374585302779451,0.0014617698034271598
63,0.0003359554975759238,0.0012388038448989391
64,0.0003052147221751511,0.0009594925795681775
65,0.00029669603100046515,0.0007042497745715082
66,0.0003077188157476485,0.0005173649988137186
67,0.00032229130738414824,0.0004035317397210747
68,0.00032531656324863434,0.000349312846083194
69,0.00031430504168383777,0.00034510597470216453
70,0.0002987924963235855,0.0003881930897478014
71,0.0002897891099564731,0.0004697672266047448
72,0.0002902027335949242,0.0005648034857586026
73,0.00029440110665746033,0.0006384662701748312
74,0.0002952884533442557,0.000664413149934262
75,0.00029085882124491036,0.0006387754692696035
76,0.0002844581031240523,0.0005787746049463749
77,0.00028008894878439605,0.0005094752996228635
78,0.00027841419796459377,0.00045084822340868413
79,0.00027713135932572186,0.0004134951741434634
80,0.0002742316573858261,0.00040120375342667103
81,0.00027009949553757906,0.00041341205360367894
82,0.00026655237888917327,0.00044441851787269115
83,0.00026458106003701687,0.0004825361247640103
84,0.0002635277051012963,0.0005133120575919747
85,0.00026223817258141935,0.0005261218175292015
86,0.0002604408946353942,0.0005191780510358512
87,0.00025875234859995544,0.0004991383175365627
88,0.00025762448785826564,0.00047636093222536147
89,0.0002567263145465404,0.0004598966334015131
90,0.0002554691454861313,0.0004550149606075138
91,0.0002538663102313876,0.0004627923481166363
92,0.00025256077060475945,0.00048005019198171794
93,0.00025199021911248565,0.0004995485069230199
94,0.00025176306371577084,0.000511856225784868
95,0.00025104236556217074,0.0005093560321256518
96,0.00024948964710347354,0.0004902643850073218
97,0.0002476530789863318,0.00045967628830112517
98,0.0002463655255269259,0.00042673415737226605
99,0.00024586531799286604,0.00040009236545301974
100,0.00024561648024246097,0.00038472944288514555
101,0.00024495390243828297,0.0003813966177403927
102,0.00024377185036428273,0.00038767652586102486
103,0.0002425279380986467,0.00039909855695441365
104,0.0002416762145003304,0.00041003074147738516
105,0.0002412233006907627,0.00041498272912576795
106,0.00024083656899165362,0.0004104959953110665
107,0.00024025837774388492,0.00039664897485636175
108,0.00023952106130309403,0.00037701960536651313
109,0.00023880433582235128,0.00035702442983165383
110,0.00023820165370125324,0.0003416638355702162
111,0.0002376721822656691,0.00033387626172043383
112,0.00023715350835118443,0.0003339496033731848
113,0.00023663441243115813,0.0003398176922928542
114,0.00023611687356606126,0.00034793445956893265
115,0.00023557586246170104,0.00035455706529319286
116,0.00023499829694628716,0.0003570552507881075
117,0.00023443301324732602,0.00035474178730510175
118,0.00023395163589157164,0.0003487865615170449
119,0.00023355704615823925,0.0003414171515032649
120,0.00023316542501561344,0.0003349078178871423
121,0.00023269973462447524,0.0003308352024760097
122,0.0002321819483768195,0.00032969575840979815
123,0.00023170688655227423,0.00033083619200624526
124,0.0002313315198989585,0.00033271711436100304
125,0.00023101369151845574,0.00033354313927702606
126,0.00023066834546625614,0.00033208957756869495
127,0.00023026182316243649,0.0003282545949332416
128,0.00022983551025390625,0.00032302385079674423
129,0.00022944662487134337,0.00031786476029083133
130,0.00022910769621375948,0.0003139936306979507
131,0.00022878831077832729,0.0003118680324405432
132,0.0002284576912643388,0.00031110295094549656
133,0.00022811017697677016,0.00031070804107002914
134,0.0002277566964039579,0.0003095275314990431
135,0.00022740829444956034,0.0003067128418479115
136,0.0002270709810545668,0.00030205919756554067
137,0.00022674642968922853,0.000296066515147686
138,0.00022642864496447146,0.00028969274717383087
139,0.00022610272571910173,0.0002839288499671966
140,0.00022575585171580315,0.0002793966850731522
141,0.00022538992925547063,0.0002761140058282763
142,0.00022501760395243764,0.0002734932058956474
143,0.0002246458170702681,0.0002705602964852005
144,0.0002242679038317874,0.0002663358172867447
145,0.00022387670469470322,0.00026025879196822643
146,0.00022348140191752464,0.0002524804731365293
147,0.00022310660278890282,0.000243882997892797
148,0.00022277260723058134,0.00023580307606607676
149,0.00022248068125918508,0.00022952216386329383
150,0.00022222202096600085,0.0002257233572890982
151,0.0002219921734649688,0.00022417142463382334
152,0.00022178365907166153,0.0002238399174530059
153,0.0002215774729847908,0.00022351439110934734
154,0.00022136011102702469,0.00022253557108342648
155,0.00022114033345133066,0.00022116229229141027
156,0.00022093324514571577,0.00022025188081897795
157,0.00022074375010561198,0.00022053290740586817
158,0.0002205756027251482,0.0002220386959379539
159,0.0002204363263444975,0.0002240349567728117
160,0.00022032452397979796,0.00022543969680555165
161,0.000220226967940107,0.00022547505795955658
162,0.00022013149282429367,0.00022411570535041392
163,0.00022003185586072505,0.00022202245600055903
164,0.0002199229784309864,0.00022003437334205955
165,0.00021980261954013258,0.00021862353605683893
166,0.00021967652719467878,0.00021765823476016521
167,0.00021955349075142294,0.0002165706391679123
168,0.00021943659521639347,0.00021481850126292557
169,0.0002193256950704381,0.00021231442224234343
170,0.0002192207466578111,0.00020951734040863812
171,0.000219119421672076,0.0002071239287033677
172,0.0002190169907407835,0.0002056168159469962
173,0.00021891108190175146,0.0002050054317805916
174,0.00021880236454308033,0.00020489504095166922
175,0.00021869107149541378,0.00020481753745116293
176,0.00021857846877537668,0.00020455369667615741
177,0.00021846780146006495,0.00020423247769940645
178,0.000218361325096339,0.00020414339087437838
179,0.00021825866133440286,0.00020445599511731416
180,0.00021815892250742763,0.00020505521388258785
181,0.00021806122094858438,0.0002055938821285963
182,0.00021796392684336752,0.00020569712796714157
183,0.00021786587603855878,0.00020519444660749286
184,0.00021776719950139523,0.0002042004925897345
185,0.00021766898862551898,0.00020302439224906266
186,0.00021757181093562394,0.0002019718085648492
187,0.00021747598657384515,0.00020118150860071182
188,0.0002173820394091308,0.00020058825612068176
189,0.0002172896929550916,0.000200018854229711
190,0.00021719814685638994,0.0001993429905269295
191,0.00021710664441343397,0.00019857411098200828
192,0.00021701469086110592,0.00019785067706834525
193,0.00021692215523216873,0.00019733129011001438
194,0.00021682903752662241,0.0001970736775547266
195,0.00021673575975000858,0.00019699726544786245
196,0.00021664280211552978,0.0001969308650586754
197,0.00021655028103850782,0.00019673086353577673
198,0.0002164581383112818,0.00019635274657048285
199,0.00021636624296661466,0.00019586084818001837
200,0.0002162745367968455,0.00019535933097358793
201,0.00021618285973090678,0.00019489867554511875
202,0.00021609138639178127,0.0001944438263308257
203,0.00021600030595436692,0.00019390082161407918
204,0.00021590988035313785,0.00019319425337016582
205,0.00021582040062639862,0.0001923295931192115
206,0.0002157321578124538,0.00019140096264891326
207,0.00021564526832662523,0.0001905354583868757
208,0.0002155596303055063,0.0001898191694635898
209,0.00021547528740484267,0.00018925573385786265
210,0.0002153920358978212,0.00018878132686950266
211,0.00021530999219976366,0.0001883270888356492
212,0.0002152291126549244,0.00018786681175697595
213,0.00021514949912671,0.0001874287409009412
214,0.0002150712243746966,0.00018705958791542798
215,0.00021499430295079947,0.00018676844774745405
216,0.00021491866209544241,0.00018651528807822615
217,0.00021484430180862546,0.00018623073992785066
218,0.00021477110567502677,0.00018586295482236892
219,0.00021469897183123976,0.00018541296594776213
220,0.0002146278857253492,0.00018492840172257274
221,0.00021455787646118551,0.00018446659669280052
222,0.00021448884217534214,0.0001840526092564687
223,0.00021442078286781907,0.00018366995209362358
224,0.0002143536985386163,0.00018328294390812516
225,0.00021428738546092063,0.00018287105194758624
226,0.0002142219600500539,0.00018244695093017071
227,0.0002141571749234572,0.00018204883963335305
228,0.00021409303008113056,0.0001817038282752037
229,0.00021402952552307397,0.0001814130664570257
230,0.00021396655938588083,0.00018114734848495573
231,0.00021390414622146636,0.00018087086209561676
232,0.0002138422423740849,0.00018056793487630785
233,0.0002137808914994821,0.00018024905875790864
234,0.0002137199480785057,0.00017993465007748455
235,0.00021365945576690137,0.00017963377467822284
236,0.00021359941456466913,0.00017933433991856873
237,0.00021353978081606328,0.00017901389219332486
238,0.00021348049631342292,0.0001786593347787857
239,0.00021342163381632417,0.00017828153795562685
240,0.0002133631205651909,0.0001779070298653096
241,0.0002133049420081079,0.00017755765293259174
242,0.00021324715635273606,0.0001772413233993575
243,0.000213189676287584,0.00017694632697384804
244,0.00021313248726073653,0.0001766569766914472
245,0.00021307560382410884,0.00017636794655118138
246,0.00021301901142578572,0.00017608542111702263
247,0.00021296265185810626,0.00017581862630322576
248,0.0002129066560883075,0.0001755699486238882
249,0.0002128508931491524,0.0001753291580826044
250,0.00021279534848872572,0.0001750836818246171
251,0.00021274008031468838,0.00017482243129052222
252,0.00021268505952320993,0.0001745506888255477
253,0.00021263024245854467,0.00017428021237719804
254,0.0002125756727764383,0.00017401731747668236
255,0.0002125213504768908,0.00017376236792188138
256,0.00021246721735224128,0.00017350951384287328
257,0.00021241333161015064,0.00017325329827144742
258,0.00021235967869870365,0.0001729944779071957
259,0.00021230624406598508,0.00017273977573495358
260,0.00021225292584858835,0.00017249793745577335
261,0.00021219988411758095,0.00017226979252882302
262,0.00021214694424998015,0.0001720493455650285
263,0.00021209425176493824,0.00017182981537189335
264,0.00021204177755862474,0.00017160785500891507
265,0.00021198944887146354,0.00017138475959654897
266,0.00021193726570345461,0.0001711631630314514
267,0.00021188535902183503,0.00017094587383326143
268,0.00021183352509979159,0.00017072903574444354
269,0.00021178189490456134,0.00017050800670403987
270,0.00021173045388422906,0.00017028201546054333
271,0.00021167915838304907,0.00017005469999276102
272,0.00021162803750485182,0.00016983049863483757
273,0.00021157707669772208,0.000169613937032409
274,0.00021152623230591416,0.00016940430214162916
275,0.00021147557708900422,0.0001691987126832828
276,0.00021142508194316179,0.00016899498587008566
277,0.00021137474686838686,0.0001687927870079875
278,0.00021132447000127286,0.00016859358584042639
279,0.00021127444051671773,0.0001684007147559896
280,0.00021122449834365398,0.0001682128495303914
281,0.00021117471624165773,0.00016802556638140231
282,0.00021112505055498332,0.0001678364642430097
283,0.00021107554493937641,0.00016764600877650082
284,0.00021102615573909134,0.00016745754692237824
285,0.00021097692660987377,0.00016727122419979423
286,0.00021092775568831712,0.00016708845214452595
287,0.00021087881759740412,0.0001669063203735277
288,0.00021082989405840635,0.0001667249744059518
289,0.00021078117424622178,0.0001665436866460368
290,0.00021073251264169812,0.00016636427608318627
291,0.0002106840693159029,0.0001661899295868352
292,0.0002106356550939381,0.00016601942479610443
293,0.00021058740094304085,0.00016585101548116654
294,0.00021053924865555018,0.00016568366845604032
295,0.0002104912418872118,0.0001655158557696268
296,0.00021044330787844956,0.0001653486251598224
297,0.0002103954611811787,0.00016518408665433526
298,0.00021034774545114487,0.00016502110520377755
299,0.00021030018979217857,0.00016485854575876147
300,0.00021025266323704273,0.00016469470574520528
301,0.0002102052967529744,0.00016452959971502423
302,0.00021015798847656697,0.0001643665018491447
303,0.00021011084027122706,0.00016420682368334383
304,0.00021006373572163284,0.0001640496775507927
305,0.00021001676213927567,0.0001638932735659182
306,0.00020996994862798601,0.00016373796097468585
307,0.00020992312056478113,0.00016358243010472506
308,0.00020987643802072853,0.00016342972230631858
309,0.00020982985734008253,0.00016327864432241768
310,0.00020978337852284312,0.00016313006926793605
311,0.00020973700156901032,0.0001629824109841138
312,0.00020969071192666888,0.00016283421427942812
313,0.00020964453869964927,0.000162685799296014
314,0.0002095983800245449,0.00016253911599051207
315,0.0002095523668685928,0.00016239484830293804
316,0.0002095064555760473,0.0001622515410417691
317,0.0002094605879392475,0.00016210836474783719
318,0.00020941480761393905,0.00016196629439946264
319,0.00020936915825586766,0.0001618244277779013
320,0.0002093235671054572,0.00016168414731509984
321,0.0002092780778184533,0.00016154610784724355
322,0.00020923260308336467,0.00016141067317221314
323,0.00020918725931551307,0.00016127490380313247
324,0.00020914204651489854,0.00016114016762003303
325,0.00020909684826619923,0.00016100516950245947
326,0.0002090517955366522,0.0001608717575436458
327,0.00020900674280710518,0.00016073933511506766
328,0.00020896185014862567,0.0001606081350473687
329,0.00020891694293823093,0.00016047801182139665
330,0.00020887221035081893,0.00016034688451327384
331,0.0002088274632114917,0.00016021686315070838
332,0.0002087828324874863,0.0001600882678758353
333,0.00020873834728263319,0.0001599608949618414
334,0.00020869384752586484,0.00015983427874743938
335,0.00020864943508058786,0.00015970831736922264
336,0.0002086051244987175,0.00015958295261953026
337,0.00020856084302067757,0.00015945865015964955
338,0.0002085166343022138,0.00015933450777083635
339,0.00020847254199907184,0.00015921262092888355
340,0.0002084285661112517,0.00015909083595033735
341,0.0002083845465676859,0.00015897047705948353
342,0.0002083406288875267,0.00015884905587881804
343,0.00020829681307077408,0.00015872907533776015
344,0.00020825308456551284,0.00015860924031585455
345,0.00020820934150833637,0.00015849123883526772
346,0.00020816571486648172,0.0001583731354912743
347,0.0002081222046399489,0.00015825672016944736
348,0.00020807870896533132,0.00015814082871656865
349,0.00020803528605028987,0.00015802499547135085
350,0.00020799193589482456,0.00015790907491464168
351,0.00020794858573935926,0.00015779526438564062
352,0.00020790539565496147,0.00015768218145240098
353,0.0002078622201224789,0.000157569331349805
354,0.00020781914645340294,0.00015745691780466586
355,0.00020777607278432697,0.00015734555199742317
356,0.00020773308642674237,0.00015723415708635002
357,0.0002076901582768187,0.00015712443564552814
358,0.00020764731743838638,0.00015701451047789305
359,0.00020760453480761498,0.00015690528380218893
360,0.00020756182493641973,0.00015679637726861984
361,0.00020751914416905493,0.00015668767446186393
362,0.00020747653616126627,0.00015658019401598722
363,0.0002074339281534776,0.00015647347026970237
364,0.000207391451112926,0.0001563678088132292
365,0.00020734904683195055,0.00015626124513801187
366,0.00020730662799905986,0.0001561558892717585
367,0.00020726434013340622,0.0001560517557663843
368,0.00020722206681966782,0.00015594810247421265
369,0.00020717986626550555,0.00015584402717649937
370,0.00020713768026325852,0.0001557412469992414
371,0.00020709562522824854,0.00015563737542834133
372,0.00020705361384898424,0.0001555352791910991
373,0.00020701161702163517,0.00015543428889941424
374,0.00020696967840194702,0.00015533358964603394
375,0.000206927812541835,0.00015523217734880745
376,0.0002068860485451296,0.00015513141988776624
377,0.0002068442408926785,0.00015503217582590878
378,0.000206802535103634,0.00015493345563299954
379,0.00020676088752225041,0.00015483528841286898
380,0.00020671926904469728,0.00015473633538931608
381,0.00020667776698246598,0.0001546378043713048
382,0.00020663623581640422,0.00015454040840268135
383,0.00020659480651374906,0.0001544436381664127
384,0.00020655339176300913,0.00015434791566804051
385,0.00020651204977184534,0.00015425137826241553
386,0.0002064707805402577,0.0001541556412121281
387,0.0002064294822048396,0.00015405988960992545
388,0.00020638832938857377,0.00015396445814985782
389,0.00020634716202039272,0.00015387054008897394
390,0.00020630612561944872,0.00015377686941064894
391,0.00020626506011467427,0.0001536832278361544
392,0.00020622406736947596,0.0001535892952233553
393,0.00020618311828002334,0.00015349579916801304
394,0.00020614219829440117,0.00015340355457738042
395,0.00020610136562027037,0.0001533119793748483
396,0.00020606060570571572,0.0001532204041723162
397,0.0002060198603430763,0.00015312887262552977
398,0.00020597911498043686,0.0001530367007944733
399,0.00020593847148120403,0.00015294579498004168
400,0.00020589785708580166,0.00015285586414393038
401,0.00020585728634614497,0.0001527665153844282
402,0.00020581675926223397,0.00015267687558662146
403,0.00020577633404172957,0.00015258646453730762
404,0.00020573585061356425,0.00015249758143909276
405,0.00020569551270455122,0.000152408960275352
406,0.0002056551747955382,0.00015232063014991581
407,0.00020561488054227084,0.00015223139780573547
408,0.00020557460084091872,0.00015214439190458506
409,0.0002055344230029732,0.00015205747331492603
410,0.00020549431792460382,0.00015197046741377562
411,0.0002054541982943192,0.00015188344696071
412,0.0002054140786640346,0.00015179610636550933
413,0.00020537404634524137,0.000151710570207797
414,0.00020533407223410904,0.00015162448107730597
415,0.0002052941417787224,0.00015153888671193272
416,0.00020525426953099668,0.00015145214274525642
417,0.00020521439728327096,0.00015136762522161007
418,0.0002051745541393757,0.00015128309314604849
419,0.00020513476920314133,0.000151197993545793
420,0.00020509507157839835,0.00015111365064512938
421,0.00020505540305748582,0.00015102981706149876
422,0.00020501571998465806,0.00015094634727574885
423,0.00020497612422332168,0.00015086289204191417
424,0.0002049365866696462,0.00015077913121785969
425,0.0002048970345640555,0.00015069601067807525
426,0.00020485755521804094,0.00015061271551530808
427,0.00020481811952777207,0.00015053148672450334
428,0.00020477871294133365,0.00015044912288431078
429,0.0002047393354587257,0.00015036640979815274
430,0.00020470003073569387,0.0001502837985754013
431,0.00020466072601266205,0.00015020245336927474
432,0.00020462153770495206,0.00015012217045295984
433,0.00020458230574149638,0.00015004111628513783
434,0.00020454316108953208,0.00014995956735219806
435,0.00020450398733373731,0.00014987820759415627
436,0.00020446490088943392,0.00014979825937189162
437,0.00020442582899704576,0.00014971794735174626
438,0.0002043868153123185,0.00014963818830437958
439,0.00020434788893908262,0.0001495579199399799
440,0.00020430890435818583,0.00014947820454835892
441,0.00020427003619261086,0.00014939838729333133
442,0.00020423113892320544,0.00014931939949747175
443,0.0002041922853095457,0.00014924076094757766
444,0.00020415353355929255,0.00014916170039214194
445,0.00020411478180903941,0.00014908239245414734
446,0.0002040760446107015,0.0001490036229370162
447,0.0002040373656200245,0.00014892627950757742
448,0.00020399871573317796,0.00014884858683217317
449,0.0002039601095020771,0.00014877061767037958
450,0.0002039215323748067,0.00014869189180899411
451,0.00020388296979945153,0.00014861497038509697
452,0.0002038444799836725,0.00014853749598842114
453,0.00020380601927172393,0.00014846038538962603
454,0.0002037675876636058,0.00014838339120615274
455,0.00020372918515931815,0.000148305858601816
456,0.00020369082631077617,0.00014823002857156098
457,0.0002036524674622342,0.00014815347094554454
458,0.00020361413771752268,0.00014807736442890018
459,0.00020357589528430253,0.00014800070493947715
460,0.0002035376674029976,0.00014792464207857847
461,0.0002034994395216927,0.00014784885570406914
462,0.00020346129895187914,0.00014777386968489736
463,0.00020342320203781128,0.00014769771951250732
464,0.00020338510512374341,0.00014762267528567463
465,0.00020334706641733646,0.00014754784933757037
466,0.00020330901315901428,0.00014747313980478793
467,0.0002032710617640987,0.00014739752805326134
468,0.00020323303760960698,0.00014732201816514134
469,0.00020319511531852186,0.00014724834181834012
470,0.00020315720757935196,0.00014717431622557342
471,0.00020311934349592775,0.00014709985407534987
472,0.00020308152306824923,0.0001470249699195847
473,0.00020304368808865547,0.0001469506969442591
474,0.00020300592586863786,0.0001468777481932193
475,0.0002029681927524507,0.00014680420281365514
476,0.00020293050329200923,0.0001467305701225996
477,0.000202892828383483,0.00014665622438769788
478,0.00020285515347495675,0.00014658334839623421
479,0.0002028175222221762,0.00014651138917542994
480,0.000202779978280887,0.0001464380620745942
481,0.00020274239068385214,0.00014636421110481024
482,0.00020270489039830863,0.00014629142242483795
483,0.00020266739011276513,0.0001462188083678484
484,0.0002026299189310521,0.00014614735846407712
485,0.00020259249140508473,0.00014607478806283325
486,0.00020255509298294783,0.00014600172289647162
487,0.00020251770911272615,0.0001459302002331242
488,0.0002024803834501654,0.00014585918688680977
489,0.00020244305778760463,0.00014578663103748113
490,0.00020240580488462,0.0001457143807783723
491,0.00020236849377397448,0.00014564281445927918
492,0.00020233126997482032,0.00014557175745721906
493,0.00020229408983141184,0.00014550109335687011
